sample_id,bin_key,cycle_bin,bfs_bin,choice_bin,endpoint_bin,target_status,target_quota,target_count_final,quota_scope_member_handdraw,quota_scope_member_exploration,is_critical_long_bin,bfs_len,rect_room_compressed_cycle_rank,rect_room_macro_choice_count,rect_room_macro_endpoint_count,free_ratio,reachable_free_ratio,origin_generator,origin_seed_id,route_id,from_sfg,from_rbr,accepted_as_commit,lineage_id,grid_hash,grid_start_goal_hash,start_r,start_c,goal_r,goal_c,ascii_grid,json_grid,visualization_path
item_018167_trial_107144_00_stage_clo,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,21,3,9,7,0.671875,1.0,sfg_generator,seed018167_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed018167_sfg_generator,7fb0c8c7eaf4f823,27ee1a46790a17bc,7,0,7,7,"#...####
.......#
...#.###
...#....
.#.#....
..#..#..
#..#....
S.###.#G","[[1,0,0,0,1,1,1,1],[0,0,0,0,0,0,0,1],[0,0,0,1,0,1,1,1],[0,0,0,1,0,0,0,0],[0,1,0,1,0,0,0,0],[0,0,1,0,0,1,0,0],[1,0,0,1,0,0,0,0],[0,0,1,1,1,0,1,0]]",
item_018739_trial_025013_05_pure_tbi,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,24,2,7,7,0.625,1.0,sfg_generator,seed018739_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed018739_sfg_generator,5cf1a8bb92e87630,b1224c7d7ed752b1,1,3,0,4,"####G..#
###S##..
#.....#.
...###..
.....#..
..###.#.
....#...
#.#...#.","[[1,1,1,1,0,0,0,1],[1,1,1,0,1,1,0,0],[1,0,0,0,0,0,1,0],[0,0,0,1,1,1,0,0],[0,0,0,0,0,1,0,0],[0,0,1,1,1,0,1,0],[0,0,0,0,1,0,0,0],[1,0,1,0,0,0,1,0]]",
item_018739_trial_025650_03_random,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,24,2,7,7,0.609375,1.0,sfg_generator,seed018739_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed018739_sfg_generator,b3390c031e4e8484,1d86c03f2d8fc69e,1,3,0,4,"####G..#
###S##..
#....##.
...###..
.....#..
..###.#.
....#...
#.#...#.","[[1,1,1,1,0,0,0,1],[1,1,1,0,1,1,0,0],[1,0,0,0,0,1,1,0],[0,0,0,1,1,1,0,0],[0,0,0,0,0,1,0,0],[0,0,1,1,1,0,1,0],[0,0,0,0,1,0,0,0],[1,0,1,0,0,0,1,0]]",
item_018817_trial_019956_00_stage_clo,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,22,2,6,7,0.609375,1.0,sfg_generator,seed018817_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed018817_sfg_generator,bcc8ce9e33bb0847,825ad7f8610fae83,0,0,4,0,"S#.#####
...##.##
##..#...
###.....
G###.#..
..#.#.#.
........
#......#","[[0,1,0,1,1,1,1,1],[0,0,0,1,1,0,1,1],[1,1,0,0,1,0,0,0],[1,1,1,0,0,0,0,0],[0,1,1,1,0,1,0,0],[0,0,1,0,1,0,1,0],[0,0,0,0,0,0,0,0],[1,0,0,0,0,0,0,1]]",
item_019367_trial_019367_04_stage_clo,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,23,3,7,7,0.640625,1.0,sfg_generator,seed019367_sfg_generator,generic_multi_loop_medium,True,True,True,seed019367_sfg_generator,2af17873478eb875,4d7e7208d8f3aac6,7,7,7,4,"#...####
..#...#.
..##.##.
...#..#.
#..##...
.....#..
#...###.
....G##S","[[1,0,0,0,1,1,1,1],[0,0,1,0,0,0,1,0],[0,0,1,1,0,1,1,0],[0,0,0,1,0,0,1,0],[1,0,0,1,1,0,0,0],[0,0,0,0,0,1,0,0],[1,0,0,0,1,1,1,0],[0,0,0,0,0,1,1,0]]",
item_019926_trial_021082_03_random,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,22,2,7,7,0.71875,1.0,sfg_generator,seed019926_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed019926_sfg_generator,bfbf67cc594b1575,f23ca3709aa86eae,7,4,5,2,"........
#...##.#
...#....
.#..#...
..##...#
#.G#..#.
#.##....
..##S...","[[0,0,0,0,0,0,0,0],[1,0,0,0,1,1,0,1],[0,0,0,1,0,0,0,0],[0,1,0,0,1,0,0,0],[0,0,1,1,0,0,0,1],[1,0,0,1,0,0,1,0],[1,0,1,1,0,0,0,0],[0,0,1,1,0,0,0,0]]",
item_020137_trial_042530_05_spb,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,21,4,11,7,0.765625,1.0,random_wall_generator,seed020137_random_wall_generator,generic_multi_loop_medium,False,True,True,seed020137_random_wall_generator,a66898dde0fbf4a4,0dce68ed6862637e,0,5,3,5,"...#.S..
.#...#.#
..##.##.
.#..#G..
.....#..
..#.....
..#.#..#
........","[[0,0,0,1,0,0,0,0],[0,1,0,0,0,1,0,1],[0,0,1,1,0,1,1,0],[0,1,0,0,1,0,0,0],[0,0,0,0,0,1,0,0],[0,0,1,0,0,0,0,0],[0,0,1,0,1,0,0,1],[0,0,0,0,0,0,0,0]]",
item_020137_trial_090754_02_spb,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,21,2,8,8,0.75,1.0,random_wall_generator,seed020137_random_wall_generator,generic_multi_loop_medium,False,True,True,seed020137_random_wall_generator,877fa8fc763d2a22,d5025d4d7b0edeac,0,5,3,5,"...#.S..
.#...#.#
..##.##.
.#..#G..
.....#..
..##....
..#.#..#
........","[[0,0,0,1,0,0,0,0],[0,1,0,0,0,1,0,1],[0,0,1,1,0,1,1,0],[0,1,0,0,1,0,0,0],[0,0,0,0,0,1,0,0],[0,0,1,1,0,0,0,0],[0,0,1,0,1,0,0,1],[0,0,0,0,0,0,0,0]]",
item_020337_trial_024846_02_pure_tbi,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,24,2,7,7,0.640625,1.0,sfg_generator,seed020337_sfg_generator,single_loop_long_high_choice_high_endpoint,True,True,True,seed020337_sfg_generator,5c2d795b7040d5c1,d5c20164be9bcd5d,7,1,0,0,"G..#...#
#..#.#..
.#....#.
...#.#..
###.#...
#...#...
###....#
#S...###","[[0,0,0,1,0,0,0,1],[1,0,0,1,0,1,0,0],[0,1,0,0,0,0,1,0],[0,0,0,1,0,1,0,0],[1,1,1,0,1,0,0,0],[1,0,0,0,1,0,0,0],[1,1,1,0,0,0,0,1],[1,0,0,0,0,1,1,1]]",
item_021754_trial_021754_04_pure_tbi,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,24,2,8,7,0.609375,1.0,sfg_generator,seed021754_sfg_generator,single_loop_long_high_choice_high_endpoint,True,True,True,seed021754_sfg_generator,db8f3a52a9155aec,adaeca0f3a39784e,0,0,6,0,"S#...#..
...#...#
#....#..
##.#.##.
####.#..
##.##...
G..#...#
##...#..","[[0,1,0,0,0,1,0,0],[0,0,0,1,0,0,0,1],[1,0,0,0,0,1,0,0],[1,1,0,1,0,1,1,0],[1,1,1,1,0,1,0,0],[1,1,0,1,1,0,0,0],[0,0,0,1,0,0,0,1],[1,1,0,0,0,1,0,0]]",
item_022099_trial_024134_04_pure_tbi,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,22,4,8,7,0.6875,1.0,sfg_generator,seed022099_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed022099_sfg_generator,178415ebf308fab6,87411a916788ee08,0,0,2,0,"S.###...
#..#....
G#......
..#.#..#
#..#...#
..#....#
#.#....#
....#.##","[[0,0,1,1,1,0,0,0],[1,0,0,1,0,0,0,0],[0,1,0,0,0,0,0,0],[0,0,1,0,1,0,0,1],[1,0,0,1,0,0,0,1],[0,0,1,0,0,0,0,1],[1,0,1,0,0,0,0,1],[0,0,0,0,1,0,1,1]]",
item_022256_trial_065901_03_pure_tbi,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,28,2,6,7,0.671875,1.0,sfg_generator,seed022256_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed022256_sfg_generator,75e000250ab059c8,7e2ce943f384fcd9,0,7,4,7,"#...#.#S
..#...#.
.##.#...
..##..##
#..###.G
....##..
#....#..
.......#","[[1,0,0,0,1,0,1,0],[0,0,1,0,0,0,1,0],[0,1,1,0,1,0,0,0],[0,0,1,1,0,0,1,1],[1,0,0,1,1,1,0,0],[0,0,0,0,1,1,0,0],[1,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,1]]",
item_022256_trial_065901_04_pure_tbi,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,28,2,6,7,0.6875,1.0,sfg_generator,seed022256_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed022256_sfg_generator,a5fad0c0cc1a95a1,d1eb54dd76a7fd90,0,7,4,7,"#...#.#S
..#...#.
.##.#...
..##..##
#..###.G
....#...
#....#..
.......#","[[1,0,0,0,1,0,1,0],[0,0,1,0,0,0,1,0],[0,1,1,0,1,0,0,0],[0,0,1,1,0,0,1,1],[1,0,0,1,1,1,0,0],[0,0,0,0,1,0,0,0],[1,0,0,0,0,1,0,0],[0,0,0,0,0,0,0,1]]",
item_023514_trial_031916_05_stage_clo,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,27,2,7,7,0.65625,1.0,sfg_generator,seed023514_sfg_generator,single_loop_long_high_choice_high_endpoint,True,True,True,seed023514_sfg_generator,d60678ed7725db6d,08fc9222a444d045,7,7,2,7,"####...#
.#......
.##...#G
.#..##.#
...#....
..#..#.#
.#..#...
...##.#S","[[1,1,1,1,0,0,0,1],[0,1,0,0,0,0,0,0],[0,1,1,0,0,0,1,0],[0,1,0,0,1,1,0,1],[0,0,0,1,0,0,0,0],[0,0,1,0,0,1,0,1],[0,1,0,0,1,0,0,0],[0,0,0,1,1,0,1,0]]",
item_023569_trial_112366_02_stage_clo,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,23,3,7,7,0.71875,1.0,sfg_generator,seed023569_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed023569_sfg_generator,3b1416edbfc8a0a7,3e2becf419369806,0,1,5,5,".S#.#.#.
.##.#...
....#.#.
#.....#.
.....#..
..#.#G#.
.#..#.#.
...#....","[[0,0,1,0,1,0,1,0],[0,1,1,0,1,0,0,0],[0,0,0,0,1,0,1,0],[1,0,0,0,0,0,1,0],[0,0,0,0,0,1,0,0],[0,0,1,0,1,0,1,0],[0,1,0,0,1,0,1,0],[0,0,0,1,0,0,0,0]]",
item_023569_trial_112366_04_stage_clo,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,21,5,9,7,0.75,1.0,sfg_generator,seed023569_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed023569_sfg_generator,c0570929ebba3e68,edb7731cb0b7ce3a,0,1,5,5,".S#.#.#.
.##.....
......#.
#.....#.
.....#..
..#.#G#.
.#..#.#.
...#....","[[0,0,1,0,1,0,1,0],[0,1,1,0,0,0,0,0],[0,0,0,0,0,0,1,0],[1,0,0,0,0,0,1,0],[0,0,0,0,0,1,0,0],[0,0,1,0,1,0,1,0],[0,1,0,0,1,0,1,0],[0,0,0,1,0,0,0,0]]",
item_023850_trial_041135_04_spb,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,21,3,9,7,0.578125,1.0,sfg_generator,seed023850_sfg_generator,generic_single_loop_long,True,True,True,seed023850_sfg_generator,be391d69b685becd,5635eac3941508e5,7,7,2,5,"#.....##
..#.#.##
...#.G##
...###.#
#..#...#
#....#..
#...#..#
###.##.S","[[1,0,0,0,0,0,1,1],[0,0,1,0,1,0,1,1],[0,0,0,1,0,0,1,1],[0,0,0,1,1,1,0,1],[1,0,0,1,0,0,0,1],[1,0,0,0,0,1,0,0],[1,0,0,0,1,0,0,1],[1,1,1,0,1,1,0,0]]",
item_023859_trial_023859_05_pure_tbi,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,24,2,7,7,0.609375,1.0,sfg_generator,seed023859_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed023859_sfg_generator,9d55b9f48c0a084d,9e3a3ee4b3c9e9d8,2,4,0,4,"..#.G###
#...###.
...#S.#.
...##...
..#.#.#.
#.#.##..
#...#..#
..#...##","[[0,0,1,0,0,1,1,1],[1,0,0,0,1,1,1,0],[0,0,0,1,0,0,1,0],[0,0,0,1,1,0,0,0],[0,0,1,0,1,0,1,0],[1,0,1,0,1,1,0,0],[1,0,0,0,1,0,0,1],[0,0,1,0,0,0,1,1]]",
item_024045_trial_024045_01_spb,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,24,3,8,7,0.71875,0.9782608695652174,random_wall_generator,seed024045_random_wall_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed024045_random_wall_generator,c27bce81c7076de2,7035eb7e77c4145e,7,3,5,1,"........
......#.
###..#..
....#.#.
.##.#...
.G.#....
#.#....#
#.#S#.#.","[[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,1,0],[1,1,1,0,0,1,0,0],[0,0,0,0,1,0,1,0],[0,1,1,0,1,0,0,0],[0,0,0,1,0,0,0,0],[1,0,1,0,0,0,0,1],[1,0,1,0,1,0,1,0]]",
item_024045_trial_024045_02_stage_clo,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,24,3,7,7,0.765625,0.9795918367346939,random_wall_generator,seed024045_random_wall_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed024045_random_wall_generator,7c2588f0d2ddfb38,b81c0f63a0f1f116,7,3,5,1,"........
......#.
.....#..
....#.#.
.##.#...
.G.#....
#.#....#
#.#S#.#.","[[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,1,0,0],[0,0,0,0,1,0,1,0],[0,1,1,0,1,0,0,0],[0,0,0,1,0,0,0,0],[1,0,1,0,0,0,0,1],[1,0,1,0,1,0,1,0]]",
item_024142_trial_055578_02_stage_clo,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,27,2,6,7,0.671875,1.0,sfg_generator,seed024142_sfg_generator,generic_single_loop_long,True,True,True,seed024142_sfg_generator,0ce3062670536854,c9d93682094122a8,6,0,7,4,".#......
....#.#.
...###..
......#.
..####..
#...#..#
S#.#..##
...#G.##","[[0,1,0,0,0,0,0,0],[0,0,0,0,1,0,1,0],[0,0,0,1,1,1,0,0],[0,0,0,0,0,0,1,0],[0,0,1,1,1,1,0,0],[1,0,0,0,1,0,0,1],[0,1,0,1,0,0,1,1],[0,0,0,1,0,0,1,1]]",
item_024142_trial_055578_04_spb,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,27,2,6,7,0.65625,1.0,sfg_generator,seed024142_sfg_generator,generic_single_loop_long,True,True,True,seed024142_sfg_generator,c6fddcdb32691a02,4a8cdbec6ca0cc3f,6,0,7,4,".#......
....#.#.
...###..
......#.
..####..
#...#..#
S#.#..##
...#G###","[[0,1,0,0,0,0,0,0],[0,0,0,0,1,0,1,0],[0,0,0,1,1,1,0,0],[0,0,0,0,0,0,1,0],[0,0,1,1,1,1,0,0],[1,0,0,0,1,0,0,1],[0,1,0,1,0,0,1,1],[0,0,0,1,0,1,1,1]]",
item_024792_trial_024792_04_stage_clo,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,22,2,8,7,0.546875,1.0,sfg_generator,seed024792_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed024792_sfg_generator,695f7caa54957644,ded5aed0316f0726,0,5,1,0,"###..S##
G.##.###
#.#...##
...#...#
.####...
...##.#.
#.#.....
#...###.","[[1,1,1,0,0,0,1,1],[0,0,1,1,0,1,1,1],[1,0,1,0,0,0,1,1],[0,0,0,1,0,0,0,1],[0,1,1,1,1,0,0,0],[0,0,0,1,1,0,1,0],[1,0,1,0,0,0,0,0],[1,0,0,0,1,1,1,0]]",
item_025021_trial_025628_00_pure_tbi,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,21,2,8,7,0.578125,1.0,sfg_generator,seed025021_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed025021_sfg_generator,83739b31f909deca,4422e2964c822f49,1,4,1,7,"###.####
##..S##G
#...##..
..#.#...
#.###..#
#....#..
##.##...
........","[[1,1,1,0,1,1,1,1],[1,1,0,0,0,1,1,0],[1,0,0,0,1,1,0,0],[0,0,1,0,1,0,0,0],[1,0,1,1,1,0,0,1],[1,0,0,0,0,1,0,0],[1,1,0,1,1,0,0,0],[0,0,0,0,0,0,0,0]]",
item_026356_trial_060116_03_stage_clo,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,25,2,7,7,0.65625,1.0,sfg_generator,seed026356_sfg_generator,generic_single_loop_long,True,True,True,seed026356_sfg_generator,755c4285c99ce8ac,93c9f926d5c88526,7,3,5,2,".......#
#....#..
#...#...
#..#.#..
..##...#
.#G..#..
..##..##
#..S####","[[0,0,0,0,0,0,0,1],[1,0,0,0,0,1,0,0],[1,0,0,0,1,0,0,0],[1,0,0,1,0,1,0,0],[0,0,1,1,0,0,0,1],[0,1,0,0,0,1,0,0],[0,0,1,1,0,0,1,1],[1,0,0,0,1,1,1,1]]",
item_026356_trial_077087_00_pure_tbi,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,25,2,7,8,0.671875,1.0,sfg_generator,seed026356_sfg_generator,generic_single_loop_long,True,True,True,seed026356_sfg_generator,da6d08959e56c462,934814093d602035,7,3,5,2,".......#
#....#..
....#...
#..#.#..
..##...#
.#G..#..
..##..##
#..S####","[[0,0,0,0,0,0,0,1],[1,0,0,0,0,1,0,0],[0,0,0,0,1,0,0,0],[1,0,0,1,0,1,0,0],[0,0,1,1,0,0,0,1],[0,1,0,0,0,1,0,0],[0,0,1,1,0,0,1,1],[1,0,0,0,1,1,1,1]]",
item_027104_trial_027166_03_pure_tbi,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,21,3,9,7,0.734375,0.9787234042553191,random_wall_generator,seed027104_random_wall_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed027104_random_wall_generator,d564b558915e76e6,b0af94717485bd0f,0,5,1,7,".....S#.
.##...#G
.#.###..
...#....
.#.#.#..
.#......
..#.#...
.#.#....","[[0,0,0,0,0,0,1,0],[0,1,1,0,0,0,1,0],[0,1,0,1,1,1,0,0],[0,0,0,1,0,0,0,0],[0,1,0,1,0,1,0,0],[0,1,0,0,0,0,0,0],[0,0,1,0,1,0,0,0],[0,1,0,1,0,0,0,0]]",
item_028973_trial_055094_03_stage_clo,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,21,3,7,7,0.65625,1.0,sfg_generator,seed028973_sfg_generator,generic_multi_loop_long,True,True,True,seed028973_sfg_generator,3c28e3d254b82d68,3a5c694574274bd5,7,3,4,7,"........
.#.##.##
..###..#
#..#....
##..#.#G
.....###
.....###
.#.S....","[[0,0,0,0,0,0,0,0],[0,1,0,1,1,0,1,1],[0,0,1,1,1,0,0,1],[1,0,0,1,0,0,0,0],[1,1,0,0,1,0,1,0],[0,0,0,0,0,1,1,1],[0,0,0,0,0,1,1,1],[0,1,0,0,0,0,0,0]]",
item_028973_trial_063299_00_stage_clo,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,21,2,6,8,0.671875,1.0,sfg_generator,seed028973_sfg_generator,generic_multi_loop_long,True,True,True,seed028973_sfg_generator,842dcc57261b7b89,89da560e151a5eb6,7,3,4,7,"........
.#.##.#.
..###...
#..#....
##..#.#G
...#.###
.....###
.#.S....","[[0,0,0,0,0,0,0,0],[0,1,0,1,1,0,1,0],[0,0,1,1,1,0,0,0],[1,0,0,1,0,0,0,0],[1,1,0,0,1,0,1,0],[0,0,0,1,0,1,1,1],[0,0,0,0,0,1,1,1],[0,1,0,0,0,0,0,0]]",
item_029640_trial_149306_01_stage_clo,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,21,3,8,7,0.625,1.0,sfg_generator,seed029640_sfg_generator,generic_multi_loop_long,True,True,True,seed029640_sfg_generator,09ed693fbf8e0a75,0ebb1fb28698090f,2,7,7,7,"######.#
.####...
.#.#..#S
.....###
.#.##...
..#...#.
.......#
...#...G","[[1,1,1,1,1,1,0,1],[0,1,1,1,1,0,0,0],[0,1,0,1,0,0,1,0],[0,0,0,0,0,1,1,1],[0,1,0,1,1,0,0,0],[0,0,1,0,0,0,1,0],[0,0,0,0,0,0,0,1],[0,0,0,1,0,0,0,0]]",
item_029640_trial_155976_00_spb,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,21,2,7,8,0.609375,1.0,sfg_generator,seed029640_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed029640_sfg_generator,ce5952082e7ff6ad,ed47fc6d2b35fe17,2,7,7,7,"######.#
.####...
.#.#..#S
.....###
.#.##...
..#...#.
#......#
...#...G","[[1,1,1,1,1,1,0,1],[0,1,1,1,1,0,0,0],[0,1,0,1,0,0,1,0],[0,0,0,0,0,1,1,1],[0,1,0,1,1,0,0,0],[0,0,1,0,0,0,1,0],[1,0,0,0,0,0,0,1],[0,0,0,1,0,0,0,0]]",
item_030002_trial_030524_05_spb,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,24,2,7,8,0.59375,1.0,sfg_generator,seed030002_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed030002_sfg_generator,9656e3d684afeca1,85e06d262ebf25e0,0,2,1,3,"#.S#.#..
..#G.#.#
...#...#
#...##..
.....#.#
##.#.#..
###...#.
#####...","[[1,0,0,1,0,1,0,0],[0,0,1,0,0,1,0,1],[0,0,0,1,0,0,0,1],[1,0,0,0,1,1,0,0],[0,0,0,0,0,1,0,1],[1,1,0,1,0,1,0,0],[1,1,1,0,0,0,1,0],[1,1,1,1,1,0,0,0]]",
item_030002_trial_030967_01_stage_clo,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,24,2,6,7,0.625,1.0,sfg_generator,seed030002_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed030002_sfg_generator,05df109dfdb8bc13,4762bb649a35b852,0,2,1,3,"#.S#.#..
..#G.#.#
...#...#
#...##..
.....#.#
##.#.#..
###...#.
###.....","[[1,0,0,1,0,1,0,0],[0,0,1,0,0,1,0,1],[0,0,0,1,0,0,0,1],[1,0,0,0,1,1,0,0],[0,0,0,0,0,1,0,1],[1,1,0,1,0,1,0,0],[1,1,1,0,0,0,1,0],[1,1,1,0,0,0,0,0]]",
item_030084_trial_030084_05_stage_clo,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,24,2,6,7,0.65625,1.0,sfg_generator,seed030084_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed030084_sfg_generator,2b9892258a07b771,6e9afda158bada66,1,7,5,7,"........
#....#.S
....####
..#.##.#
.####..#
..###.#G
....#...
.#....#.","[[0,0,0,0,0,0,0,0],[1,0,0,0,0,1,0,0],[0,0,0,0,1,1,1,1],[0,0,1,0,1,1,0,1],[0,1,1,1,1,0,0,1],[0,0,1,1,1,0,1,0],[0,0,0,0,1,0,0,0],[0,1,0,0,0,0,1,0]]",
item_031209_trial_031449_04_spb,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,21,2,7,7,0.734375,0.9361702127659575,random_wall_generator,seed031209_random_wall_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed031209_random_wall_generator,be6eea5fbebe4458,b9970940402ea26a,7,2,7,5,".#..##..
.#....#.
.....#.#
..##...#
.#..#...
...#....
....###.
..S#.G..","[[0,1,0,0,1,1,0,0],[0,1,0,0,0,0,1,0],[0,0,0,0,0,1,0,1],[0,0,1,1,0,0,0,1],[0,1,0,0,1,0,0,0],[0,0,0,1,0,0,0,0],[0,0,0,0,1,1,1,0],[0,0,0,1,0,0,0,0]]",
item_031537_trial_037126_01_spb,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,22,2,7,7,0.75,1.0,dfs_tree_generator,seed031537_dfs_tree_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed031537_dfs_tree_generator,ae0b5020266073e1,f221e18fec0bb7d4,0,7,3,6,".......S
....#..#
.....###
...##.G#
...#..##
..#.#..#
....#.#.
........","[[0,0,0,0,0,0,0,0],[0,0,0,0,1,0,0,1],[0,0,0,0,0,1,1,1],[0,0,0,1,1,0,0,1],[0,0,0,1,0,0,1,1],[0,0,1,0,1,0,0,1],[0,0,0,0,1,0,1,0],[0,0,0,0,0,0,0,0]]",
item_033034_trial_033034_02_spb,multi_loop|long|high_choice|high_endpoint,multi_loop,long,high_choice,high_endpoint,handdraw_observed,446,446,True,False,True,23,2,6,7,0.75,0.9791666666666666,random_wall_generator,seed033034_random_wall_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed033034_random_wall_generator,462e66f89d982633,414f319dc054070f,0,1,4,0,".S......
###.#.#.
.##.#.#.
...#.#..
G...#...
..##....
....#...
......#.","[[0,0,0,0,0,0,0,0],[1,1,1,0,1,0,1,0],[0,1,1,0,1,0,1,0],[0,0,0,1,0,1,0,0],[0,0,0,0,1,0,0,0],[0,0,1,1,0,0,0,0],[0,0,0,0,1,0,0,0],[0,0,0,0,0,0,1,0]]",
